     42.00000000     10.70000000      0.40875867      0.40974680      0.10259725      0.03701915      0.01672088      0.00872971      0.00503864      0.00312976      0.00205605      0.00141161
     43.00000000     10.10000000      0.42133489      0.39157796      0.10442531      0.03850542      0.01756323      0.00921445      0.00533170      0.00331573      0.00217914      0.00149605
     43.00000000     10.20000000      0.41801563      0.39618871      0.10406108      0.03815871      0.01735818      0.00909325      0.00525688      0.00326740      0.00214664      0.00147343
     43.00000000     10.30000000      0.41471984      0.40076203      0.10369345      0.03781664      0.01715701      0.00897467      0.00518380      0.00322024      0.00211494      0.00145138
     43.00000000     10.40000001      0.41144762      0.40529809      0.10332265      0.03747914      0.01695961      0.00885863      0.00511239      0.00317421      0.00208403      0.00142987
     43.00000000     10.50000001      0.40819904      0.40979706      0.10294890      0.03714611      0.01676589      0.00874504      0.00504260      0.00312926      0.00205386      0.00140890
     44.00000000     10.10000000      0.41443813      0.40039008      0.10409213      0.03798250      0.01722396      0.00900250      0.00519524      0.00322444      0.00211583      0.00145076
     44.00000000     10.20000000      0.41113428      0.40498776      0.10371077      0.03763670      0.01702199      0.00888393      0.00512237      0.00317752      0.00208436      0.00142890
     44.00000000     10.30000000      0.40785451      0.40954720      0.10332647      0.03729561      0.01682386      0.00876793      0.00505119      0.00313174      0.00205367      0.00140759
     45.00000000     10.10000000      0.40771936      0.40900189      0.10373064      0.03746799      0.01689495      0.00879843      0.00506443      0.00313720      0.00205549      0.00140766
     46.00000000      9.60000000      0.41789935      0.39398071      0.10536864      0.03875470      0.01761559      0.00920934      0.00531086      0.00329242      0.00215752      0.00147721
     46.00000000      9.70000000      0.41450412      0.39874962      0.10496959      0.03838575      0.01739922      0.00908224      0.00523281      0.00324224      0.00212392      0.00145391
     46.00000000      9.80000000      0.41113378      0.40347764      0.10456732      0.03802210      0.01718719      0.00895803      0.00515666      0.00319333      0.00209119      0.00143122
     46.00000000      9.90000001      0.40778840      0.40816499      0.10416208      0.03766366      0.01697935      0.00883662      0.00508234      0.00314564      0.00205929      0.00140912
     47.00000000      9.60000000      0.41143686      0.40228457      0.10503704      0.03825091      0.01729049      0.00900705      0.00518108      0.00320587      0.00209769      0.00143452
     47.00000000      9.70000000      0.40805697      0.40703965      0.10462140      0.03788312      0.01707731      0.00888263      0.00510499      0.00315711      0.00206511      0.00141197
     47.00000000      9.80000000      0.40470257      0.41175304      0.10420301      0.03752069      0.01686841      0.00876103      0.00503076      0.00310957      0.00203337      0.00139001
     48.00000000      9.60000000      0.40513134      0.41041070      0.10468044      0.03775493      0.01697475      0.00881191      0.00505640      0.00312298      0.00204050      0.00139379
     49.00000000      9.10000000      0.41610745      0.39409062      0.10649563      0.03917782      0.01777007      0.00926434      0.00532709      0.00329310      0.00215210      0.00146971
     49.00000000      9.20000000      0.41262894      0.39903377      0.10606244      0.03878374      0.01754021      0.00912995      0.00524492      0.00324048      0.00211700      0.00144546
     49.00000000      9.30000000      0.40917665      0.40393235      0.10562613      0.03839572      0.01731523      0.00899878      0.00516486      0.00318927      0.00208286      0.00142188
     49.00000000      9.40000001      0.40575074      0.40878656      0.10518697      0.03801364      0.01709496      0.00887073      0.00508682      0.00313941      0.00204964      0.00139894
     50.00000000      9.10000000      0.41002077      0.40195308      0.10617268      0.03869025      0.01745599      0.00906936      0.00520232      0.00321011      0.00209487      0.00142898
     50.00000000      9.20000000      0.40655737      0.40688191      0.10572318      0.03829754      0.01722945      0.00893772      0.00512216      0.00315893      0.00206081      0.00140549
     51.00000000      9.10000000      0.40407345      0.40965691      0.10582709      0.03820990      0.01715052      0.00888096      0.00508223      0.00313046      0.00204007      0.00139004
     52.00000000      8.60000000      0.41583258      0.39200888      0.10782395      0.03978268      0.01802963      0.00938033      0.00538043      0.00331749      0.00216250      0.00147317
     52.00000000      8.70000000      0.41226310      0.39714478      0.10735697      0.03935992      0.01778369      0.00923701      0.00529312      0.00326178      0.00212547      0.00144766
     52.00000000      8.80000000      0.40872118      0.40223203      0.10688687      0.03894410      0.01754326      0.00909733      0.00520816      0.00320763      0.00208950      0.00142290
     52.00000000      8.90000001      0.40520681      0.40727114      0.10641395      0.03853508      0.01730818      0.00896115      0.00512548      0.00315499      0.00205455      0.00139885
     53.00000000      8.60000000      0.41007362      0.39948578      0.10751543      0.03930864      0.01772375      0.00919061      0.00525923      0.00323704      0.00210715      0.00143386
     53.00000000      8.70000000      0.40651864      0.40460739      0.10703216      0.03888742      0.01748128      0.00905014      0.00517398      0.00318281      0.00207118      0.00140913
     53.00000000      8.80000000      0.40299186      0.40967951      0.10654627      0.03847321      0.01724427      0.00891323      0.00509104      0.00313009      0.00203623      0.00138512
     54.00000000      8.60000000      0.40443871      0.40682094      0.10718591      0.03884124      0.01742587      0.00900698      0.00514237      0.00315969      0.00205404      0.00139621
     55.00000000      8.10000000      0.41697821      0.38779373      0.10936909      0.04058144      0.01840059      0.00956042      0.00547238      0.00336629      0.00218903      0.00148768
     55.00000000      8.20000000      0.41330987      0.39314345      0.10886855      0.04012568      0.01813542      0.00940620      0.00537869      0.00330670      0.00214954      0.00146057
     55.00000000      8.30000000      0.40967020      0.39844025      0.10836472      0.03967789      0.01787656      0.00925612      0.00528768      0.00324887      0.00211125      0.00143430
